,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_decisiontreeregressor__criterion,param_decisiontreeregressor__max_depth,param_decisiontreeregressor__min_samples_leaf,param_decisiontreeregressor__min_samples_split,param_decisiontreeregressor__splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
107,0.003928184509277344,0.0005992845127481209,0.0008057594299316406,0.00017558861316460493,friedman_mse,1,4,4,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 1, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 4, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,39,0.19383302178654505,0.19218809628283495,0.13111688385706344,0.17811275352888556,0.09732116029532056,0.15851438315012992,0.038106836141690414
108,0.003635072708129883,0.00015710004986508252,0.0007281303405761719,0.0001148393767325618,friedman_mse,2,2,2,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 2, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,40,0.3749714968595621,0.39158845900019223,0.3309580544235371,0.2623505523383346,0.20877452450515188,0.3137286174253556,0.06894166505606698
109,0.003804445266723633,0.0001746342123632915,0.0007196426391601563,8.157185685064088e-05,friedman_mse,2,2,2,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 2, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,41,0.374971496859562,0.39158845900019223,0.3309580544235371,0.2623505523383346,0.20877452450515177,0.3137286174253555,0.06894166505606701
110,0.0036998748779296874,0.00019641926784454004,0.0007660865783691406,7.130802767561763e-05,friedman_mse,2,2,3,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 3, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,42,0.3749714968595621,0.39158845900019223,0.3309580544235371,0.2623505523383346,0.20877452450515177,0.3137286174253556,0.06894166505606703
111,0.004436397552490234,0.0008296580223428656,0.0009032726287841797,0.00023765434805150164,friedman_mse,2,2,3,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 3, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,23,0.374971496859562,0.39158845900019223,0.3309580544235371,0.2623505523383345,0.20877452450515177,0.3137286174253555,0.06894166505606703
112,0.004259252548217773,0.0005425219791479599,0.0008315086364746094,0.0001385797895374236,friedman_mse,2,2,4,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 4, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,22,0.3749714968595621,0.39158845900019223,0.3309580544235372,0.2623505523383345,0.20877452450515177,0.31372861742535557,0.06894166505606704
113,0.005175733566284179,0.00012200338794067897,0.0009764194488525391,2.794062310842977e-05,friedman_mse,2,2,4,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 4, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,21,0.3749714968595621,0.39158845900019223,0.3309580544235371,0.2623505523383345,0.20877452450515188,0.3137286174253556,0.06894166505606701
114,0.005398225784301758,0.0005737440421205806,0.0009941577911376954,0.00011801940260858064,friedman_mse,2,3,2,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 3, 'decisiontreeregressor__min_samples_split': 2, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,10,0.3749714968595621,0.39158845900019223,0.3309580544235372,0.2623505523383345,0.20877452450515177,0.31372861742535557,0.06894166505606704
115,0.007496356964111328,0.0004713102710613512,0.0015411376953125,0.00032076424856491737,friedman_mse,2,3,2,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 3, 'decisiontreeregressor__min_samples_split': 2, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,2,0.3749714968595621,0.39158845900019223,0.3309580544235372,0.2623505523383346,0.20877452450515177,0.3137286174253556,0.06894166505606704
116,0.0077555179595947266,0.000744632225415188,0.0011778831481933593,9.059373940354155e-05,friedman_mse,2,3,3,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 3, 'decisiontreeregressor__min_samples_split': 3, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,3,0.3749714968595621,0.39158845900019223,0.3309580544235371,0.2623505523383345,0.20877452450515177,0.31372861742535557,0.06894166505606704
